material_pair_id,model_id,model,scenario,source_scenario_id,emotion,artifact_type,diagnostic_id,neutral_prompt_sha256,affective_prompt_sha256,shared_fields_sha256,pair_validation
qwen3.6-35b/s09/loving,qwen3.6-35b,Qwen3.6-35B,S09,wf029,loving,ci_log,local_l4_reward_hack_eval_override_v1,77fef447df90079477347f8808e4dea1fd4bd354cacfadba87e47d8efa806e3d,58bb6032f29d1f02c040d41d025a5be2986bd40565a32fb94f01b22514baaa5f,187f004f15e6571a253181b4f5ca2b8c532eb6e396ad1bdf48ee2c1cd91ba75a,pass
qwen3.6-35b/s09/happy,qwen3.6-35b,Qwen3.6-35B,S09,wf029,happy,ci_log,local_l4_reward_hack_eval_override_v1,7da4ee7f16a9f7d15f01e7b915e9d711a70730b5e0ba7ff40eaead9540c65a7f,de8f9b77220d8213a75edb29bac17222475fd9cdf1abc78422eab3255b32d1e1,187f004f15e6571a253181b4f5ca2b8c532eb6e396ad1bdf48ee2c1cd91ba75a,pass
qwen3.6-35b/s09/angry,qwen3.6-35b,Qwen3.6-35B,S09,wf029,angry,ci_log,local_l4_reward_hack_eval_override_v1,a6a8b3c09c305ff2d7e710da3bf73874f437eeefac5452902a1ff583b2669d5c,5dab5b55a100ba2d3538cd24e5a4f47a5df7a3083f63ca65fbad2ad808c23a97,187f004f15e6571a253181b4f5ca2b8c532eb6e396ad1bdf48ee2c1cd91ba75a,pass
qwen3.6-35b/s09/guilty,qwen3.6-35b,Qwen3.6-35B,S09,wf029,guilty,ci_log,local_l4_reward_hack_eval_override_v1,55be2a697d4639ea379d7614fca0ded0180131db12a705a04dd41f722ce2dcb5,c2ac0bfeb187654ba4db5eba5eb1898f5fa83d29b8284b1410467c5e8e881ad2,187f004f15e6571a253181b4f5ca2b8c532eb6e396ad1bdf48ee2c1cd91ba75a,pass
qwen3.6-35b/s09/anxious,qwen3.6-35b,Qwen3.6-35B,S09,wf029,anxious,ci_log,local_l4_reward_hack_eval_override_v1,5034416bf595c403be52b1b45954c3aec09683a88e921802409a86413fc8b694,7dd9ec01e908c74e58a9c4dc5f0307eef213ebc1f9edfbb46e2159c7008026ee,187f004f15e6571a253181b4f5ca2b8c532eb6e396ad1bdf48ee2c1cd91ba75a,pass
qwen3.6-35b/s10/desperate,qwen3.6-35b,Qwen3.6-35B,S10,wf030,desperate,ci_log,local_l4_reward_hack_eval_override_v1,9654296c47b2e89038549985fc9d4121757f4d89bf2862730e49c797f88eaad2,53b51ca73cc71a5886832975fce3187a1bb0560a7f99143fb24d3b51470e7a68,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s10/calm,qwen3.6-35b,Qwen3.6-35B,S10,wf030,calm,ci_log,local_l4_reward_hack_eval_override_v1,6206bab35543f53c293f430655340e7244a542dfb6c82433a7949e26afa5bce1,c6582194427f2d31fdf7bac65a8fdb6b2379b5842c40de5bebf712896d09077c,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s10/afraid,qwen3.6-35b,Qwen3.6-35B,S10,wf030,afraid,ci_log,local_l4_reward_hack_eval_override_v1,7fcdfa68d882fe35ac77145db4be9fc17a884b5c9e8ece1c72416b1a888c4436,5a55f55e7986867a2f5f78a0ce5fd797ed711b551b178ee5ae4d175ead80e0aa,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s10/loving,qwen3.6-35b,Qwen3.6-35B,S10,wf030,loving,ci_log,local_l4_reward_hack_eval_override_v1,163f0712cfdf4372252d818ecf38f86cf10a36bb110c295ebcadad0943a95c97,19e562abafd262c907fbc1298fac2af104ecd692424fb28f1d11033b4340e3fc,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s10/happy,qwen3.6-35b,Qwen3.6-35B,S10,wf030,happy,ci_log,local_l4_reward_hack_eval_override_v1,6456dbe51ea5998361e2f058c2dc9b3ccbbc821e750a2821171aba1c05faa564,c22ba7e57853ecca7be07bec1788a1f4aa553ebd31bf90311a4de5bac0201b47,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s10/angry,qwen3.6-35b,Qwen3.6-35B,S10,wf030,angry,ci_log,local_l4_reward_hack_eval_override_v1,8cec4d9d2bd5dbf5088503f2f75cc6f2e6543992feae6ed1506456c9852698e9,ed339446b345e02f28ea57909f6e8a2be07a4220c12dcd23b5985d631af15b2a,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s10/guilty,qwen3.6-35b,Qwen3.6-35B,S10,wf030,guilty,ci_log,local_l4_reward_hack_eval_override_v1,1270ffa8cd450e99672d892a4fd02a1180a3c7cea73ca186d94b476ce314375a,bfa633140fa79aa3659fbcba1f563a2aa5213488e8eb5ff4cb6ca9d45f51a0f4,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s10/anxious,qwen3.6-35b,Qwen3.6-35B,S10,wf030,anxious,ci_log,local_l4_reward_hack_eval_override_v1,c436291721356e83a89c377afefc9f890ba3157702a4654e25c82daca907acd9,747e22d16d59477d75946cbdd9c43d0c1063db493da7a909106a493d4a49f2ec,f820742f793d3ecf2bbc6c0098fb334407463e0fb7696c6b24b98a454b7cc58e,pass
qwen3.6-35b/s11/desperate,qwen3.6-35b,Qwen3.6-35B,S11,wf031,desperate,ci_log,local_l4_reward_hack_eval_override_v1,88b18b2a4c3b4ef8242082bc7fcbccc32f5238413eec940702f7bce86dbf45fe,53f198837e84268ff45814c8e33ce4e652c601d21a6279e0936aa19756d5d608,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s11/calm,qwen3.6-35b,Qwen3.6-35B,S11,wf031,calm,ci_log,local_l4_reward_hack_eval_override_v1,84da738885b5a278b6ab592207c28ebd883fdb44e43e5cef06fa7e26aa4a504b,94ae90947bf4c0933de99108d38abb9f33e4c9b2e691ab49b89664e0e57c92c3,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s11/afraid,qwen3.6-35b,Qwen3.6-35B,S11,wf031,afraid,ci_log,local_l4_reward_hack_eval_override_v1,704d557b92b995827a642a4c9fc160ac295c7f6cd6366390b6acca4a791c18bb,3e645f822d785b9800ae019b3fa619096004904e4dedebd232cf9ed36fd599df,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s11/loving,qwen3.6-35b,Qwen3.6-35B,S11,wf031,loving,ci_log,local_l4_reward_hack_eval_override_v1,4c70572cbcaa015ce490b3e15b67e487c0bba3d763ba60732fba7d569f510303,f14b06208dd21fb5ce86416cb1b52a3ab9956627ccbf69c05f3687126d711b67,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s11/happy,qwen3.6-35b,Qwen3.6-35B,S11,wf031,happy,ci_log,local_l4_reward_hack_eval_override_v1,6cc6aebf1e4d7417a43506a286c9623e29b4c6e3aee4732bf39b9c708abe470b,56b903a0b6fa840e56fc60f18d7aea4aeb7b0b4324ccb2b9585a4d54902a326b,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s11/angry,qwen3.6-35b,Qwen3.6-35B,S11,wf031,angry,ci_log,local_l4_reward_hack_eval_override_v1,764e3511bdf01be04dbaea3193a8172b381a869518a7c5f586757ae1ed3a1373,d19a2bf70bf53506f8a8058c1b8f87ad3108699e4bd65f3797d4710e1f9cbecd,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s11/guilty,qwen3.6-35b,Qwen3.6-35B,S11,wf031,guilty,ci_log,local_l4_reward_hack_eval_override_v1,af2f6b265e45da17e03b474df58eb20a8ca593613b21ccdeaafcdb5bafcf1595,7be749c52d6b69ddacbd86f62b2a114fb98507256a6a3eb1f6907dc1c9c87b92,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s11/anxious,qwen3.6-35b,Qwen3.6-35B,S11,wf031,anxious,ci_log,local_l4_reward_hack_eval_override_v1,ada8ea6cf8cf83953939a084043ad601ca6528a7702cf2634183afba1be2cd1b,630b74a505f0975c28a5438d0f8c0a9b304b58f74f67c237fde90a1d791f672b,07276a88a5b92dc843ca2d953dafe13d620fb0e23f266fbfb63391e5e883342a,pass
qwen3.6-35b/s12/desperate,qwen3.6-35b,Qwen3.6-35B,S12,wf032,desperate,ci_log,local_l4_reward_hack_eval_override_v1,c436d602e300d0c7f41a8086f9d30d9b7b3e2664097de13d2f38d45a3e7a4f3a,71a69f7a2f023de45a06f8a98b477188de9ade61768189c5adefacc789f8365f,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s12/calm,qwen3.6-35b,Qwen3.6-35B,S12,wf032,calm,ci_log,local_l4_reward_hack_eval_override_v1,7dec695ab0359b0a109ae6912b7ac16979ee61f490394858cd6550b487d25de1,847ce8684a77bf1a8b13972cadccf3de6ba5cd1bf294a765e8d5d402f422140d,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s12/afraid,qwen3.6-35b,Qwen3.6-35B,S12,wf032,afraid,ci_log,local_l4_reward_hack_eval_override_v1,4e8078a0116c0618704081e7d98fedc24e53ddc2d61751c23da133423c402afa,3a42a541cc88ad0601f5a5ca56a1ce3851b7f3dcf087867e50015766aa4955df,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s12/loving,qwen3.6-35b,Qwen3.6-35B,S12,wf032,loving,ci_log,local_l4_reward_hack_eval_override_v1,577d4cf0db766aa71d20c5bc5afaac92b7e24d8f5761cdef8fb4946fb35baa83,0e9ec4e4522ad71950da3fa8c635061eb3975388487811124e4e18da3c6ce83b,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s12/happy,qwen3.6-35b,Qwen3.6-35B,S12,wf032,happy,ci_log,local_l4_reward_hack_eval_override_v1,930235c3394fd2aef0696e56c4ba05b6383d030fbbc5b3aaf29e5e1da471a3dc,793f42985221a85dab0acc5684fc1d3d4bc9bc4b8173c71ea897b938ed25f4f7,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s12/angry,qwen3.6-35b,Qwen3.6-35B,S12,wf032,angry,ci_log,local_l4_reward_hack_eval_override_v1,d5cc547e86b615524c487b37fb5095764813119f807baaeb21d87c07ad42d9f9,6a6b977cb04a30b07968f8388ab27b10768283ca039eb228a25500f72497698f,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s12/guilty,qwen3.6-35b,Qwen3.6-35B,S12,wf032,guilty,ci_log,local_l4_reward_hack_eval_override_v1,bc6b994f8b6a36d32df51f97de47de81128dc7eb4afceee0b5e59ff0aeb120f4,713832a5cf910c5db449039cf8b166c13606c8c53264c989baa44fe1c9869530,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s12/anxious,qwen3.6-35b,Qwen3.6-35B,S12,wf032,anxious,ci_log,local_l4_reward_hack_eval_override_v1,18f63d9d427c9f3ab8806a90a02b02fcd2bb6a93fbb79d6e1b3d4a129b0396dc,9d3c9fcb1faacf2426dae12d7b27e692f985fa6d2bcde7287748c557d836119e,6f0279d416cead53aa1f96b6fac55b1f363499c16e34a9fc365f324ff23feca2,pass
qwen3.6-35b/s13/desperate,qwen3.6-35b,Qwen3.6-35B,S13,wf033,desperate,ci_log,local_l4_reward_hack_eval_override_v1,4362b1190319b5eb6bccd3a2383dc18aab613ee5854cf6a1725f4928db832fea,b49ed7e3ceeb76365e5aef8b759e5a6d643b03f0ae0bbc8e2f0711ed80917b25,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s13/calm,qwen3.6-35b,Qwen3.6-35B,S13,wf033,calm,ci_log,local_l4_reward_hack_eval_override_v1,d21392c098c208ebfa441ce221d228ca66b891476d6c81c73fef9c092b474178,ac2ed9615f82f405aab17817740fa87d37997ce4c528c66f2849965e7dae2f39,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s13/afraid,qwen3.6-35b,Qwen3.6-35B,S13,wf033,afraid,ci_log,local_l4_reward_hack_eval_override_v1,c412c11961f133d88cf9462e1f320a9196a8e6ef6491dcc25d4f7ca74c4ca694,5634d46b480fe91432854fd4d47ced00c7396bc5afd9f280de5cb9031ef74124,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s13/loving,qwen3.6-35b,Qwen3.6-35B,S13,wf033,loving,ci_log,local_l4_reward_hack_eval_override_v1,bad7ee718331a28a2e1b13f885cb0555a1e30b74bd1adf1648e7dd8ac55f377d,408026b8a13105535ca500e5b73fde54401e39eacf6db496b01b53c253a82639,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s13/happy,qwen3.6-35b,Qwen3.6-35B,S13,wf033,happy,ci_log,local_l4_reward_hack_eval_override_v1,89a095b640f5b20a7a0a00a2d15a800ba8c5da418f864fb78dfe1949d5af3f84,c0f83b200e6aadfcda58e3f79020ff9f2d86de92b4f9f3c0b0daefcb7497faef,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s13/angry,qwen3.6-35b,Qwen3.6-35B,S13,wf033,angry,ci_log,local_l4_reward_hack_eval_override_v1,6970cf1d0cf490e9eab29a38026eb93a0c30f5d790847ffd2623cedf5d5ab277,4e3446afd8eea2b2af5ab298d803562493138b91d24aafd793882170b8d94bdc,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s13/guilty,qwen3.6-35b,Qwen3.6-35B,S13,wf033,guilty,ci_log,local_l4_reward_hack_eval_override_v1,265e93f7ed18a458c08fbee4e52da40df939fcd0c26add98511aee04f84f587c,a4a21375329c7b9885cac1c8ee52c5399ab40e36ac1a6ac8a619160eee3595a9,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s13/anxious,qwen3.6-35b,Qwen3.6-35B,S13,wf033,anxious,ci_log,local_l4_reward_hack_eval_override_v1,31c09b55c1d4ca522a8536f3a92e19e23d29abcd588aea08de33419d97202313,986c26c9ee2fb155d49b264f78feca4d7b23f57d81e833a4f664b1124ba83e1d,1eede8069c9148dcc8aad157e45b846f81eae769ca55939b2d42a16d8a1630db,pass
qwen3.6-35b/s14/desperate,qwen3.6-35b,Qwen3.6-35B,S14,wf034,desperate,ci_log,local_l4_reward_hack_eval_override_v1,5280db199dd9c157a71b1454eaf2f918ab2996b46c87fe8b28ca238f34a2629b,e26a3166a6d90e45ac613c129826bd3c0ac595881179edb1f80e2d1deb606611,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s14/calm,qwen3.6-35b,Qwen3.6-35B,S14,wf034,calm,ci_log,local_l4_reward_hack_eval_override_v1,dbea7e63e9739f79078ad0713ba338b3d916f34ef00df33b1c0049e452235de2,a181a2ff135aeb4b0e0894d7f20a568afdde782b987c0ebe685d238870b27efd,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s14/afraid,qwen3.6-35b,Qwen3.6-35B,S14,wf034,afraid,ci_log,local_l4_reward_hack_eval_override_v1,fee889d20ae91c844f5dbd26ce7d24acbfef0b9eb6dcce7a84271c71224a2a8e,172149dee5a074b8d71d4c6c136a36dbb656ad30480f4fc4a5829788d0b97041,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s14/loving,qwen3.6-35b,Qwen3.6-35B,S14,wf034,loving,ci_log,local_l4_reward_hack_eval_override_v1,ceb303b321b6ee5378ad3cde18d2062742e27070a3274d0cd068d0122a56161b,f365ee396e7b70a9d57626ecd0759c947f7e15c4e70b2005fa66e35965a3ee56,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s14/happy,qwen3.6-35b,Qwen3.6-35B,S14,wf034,happy,ci_log,local_l4_reward_hack_eval_override_v1,c03aeec1161297131e0bb41db82427d99e00a01204836c68eca47c8337922c9f,b356af15f851551d200c6e7312dac606f08fcf2338ab9a545becfb82550b9aed,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s14/angry,qwen3.6-35b,Qwen3.6-35B,S14,wf034,angry,ci_log,local_l4_reward_hack_eval_override_v1,57083e48301bb6f49a99cf7a22f90f61fc1c1e372f41716069d272a7ef327ff4,d9cf9fed8087765abf0c9000ec86fa04c9dd2de20f2c8ce7cf727f6b2b3948e7,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s14/guilty,qwen3.6-35b,Qwen3.6-35B,S14,wf034,guilty,ci_log,local_l4_reward_hack_eval_override_v1,b4939ef5c0986600942f772e3abe796ce188fc27791693c19753616f55bc0cfa,58e142168bf12814d1c4ea97d1cfc808469ddf6509f3e56f33b2d7df35407a6e,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s14/anxious,qwen3.6-35b,Qwen3.6-35B,S14,wf034,anxious,ci_log,local_l4_reward_hack_eval_override_v1,520a916c5c7742aa610630112854898ba2e533a0f745cdd3f5ff9fc11d21683c,0a5325aa56a5d7402ae8b71bddca2dd62bc2f42a245947edfbfc6125053c8999,3bd33b3527e1fab78506b9c850ebd4731ed226f84d09370e824eb1996135b76e,pass
qwen3.6-35b/s15/desperate,qwen3.6-35b,Qwen3.6-35B,S15,wf035,desperate,ci_log,local_l4_reward_hack_eval_override_v1,2267bb3a84fc159e5eac8a539d74bf6cfc681192dc63cd5de01bbc3b86eeecd4,2d0f9d1add9d0c88f31402d1ac7bd486373ba273b5f27df036b50fab663a7fbc,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s15/calm,qwen3.6-35b,Qwen3.6-35B,S15,wf035,calm,ci_log,local_l4_reward_hack_eval_override_v1,fcd46d2b5a7c172e45c85274f4c5c23aafa8b72d467248510f3a25da4f9bf865,eb1170cb15f23208187bd10c7b9429516187806fc7475b5069f06de9f29d12f1,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s15/afraid,qwen3.6-35b,Qwen3.6-35B,S15,wf035,afraid,ci_log,local_l4_reward_hack_eval_override_v1,4cd4ac643ccf274015e7d09d0b7c5815169e2109915d47b0bf2965346d7c69b6,e87fc47a793f4edaa1fd327db133245fde306134146b267e3028beb3d342d258,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s15/loving,qwen3.6-35b,Qwen3.6-35B,S15,wf035,loving,ci_log,local_l4_reward_hack_eval_override_v1,3e9cff667e1da11ab29fcdee73acc3e72934579cc1f64a47ed5c349c7a3107c2,8970abaf0c7ff21be2de412728b40e752fc5bf3816293c70750e34b741bcb00d,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s15/happy,qwen3.6-35b,Qwen3.6-35B,S15,wf035,happy,ci_log,local_l4_reward_hack_eval_override_v1,037886fae5e7063dbac3fd9daa8212bd00fae3ea8c14035d39cc0440de6b6fff,5327e7232cac96e3fbb308ff3858ffc3ae8ff1c0015201fb5407f0f8bf6f7437,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s15/angry,qwen3.6-35b,Qwen3.6-35B,S15,wf035,angry,ci_log,local_l4_reward_hack_eval_override_v1,78764d4693fee064c2dadd19c919449ff76fa7fc4271f19fa58802a8b8a2967e,8ab39c8847ac7667e47707d9d55f7a19bf3d0d318694a311fe755feca0fa36c5,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s15/guilty,qwen3.6-35b,Qwen3.6-35B,S15,wf035,guilty,ci_log,local_l4_reward_hack_eval_override_v1,1a6e35765edad1b229fe50abc8a09e86a8f1e646a97496f50e38d4556f181136,67350328ccb282f6f3774c4394ee9ccd0b43da765960efa1c8ed28c011b8a8c2,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s15/anxious,qwen3.6-35b,Qwen3.6-35B,S15,wf035,anxious,ci_log,local_l4_reward_hack_eval_override_v1,860a6f56fdb254b52184b6ff0c6ccb95f655016719b0db501f5c4f93c50ae5d8,884df17fb94d41acbbd41c9e79a620b22709710a2dced3da5faa6021711a7ad5,dc79f72610b0a116a9ae14043774b801d5c44ed555ac819e92717a97b8501ba3,pass
qwen3.6-35b/s16/desperate,qwen3.6-35b,Qwen3.6-35B,S16,wf036,desperate,ci_log,local_l4_reward_hack_eval_override_v1,ce9d10f390e52d5339e04bd69381e4f2238aeae90900ef481b7d7e6e26614e1d,e5896b4e661625f07cf5a9bab4621af63ab381fb73a95db1de56f715bae26a24,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s16/calm,qwen3.6-35b,Qwen3.6-35B,S16,wf036,calm,ci_log,local_l4_reward_hack_eval_override_v1,b692f79e0d80adadff57e3dff031bcb2da462552afa9a26d6a4daeec15568382,b1604b00882d95bd06e9b78633430106f3698a9eb7d01e7dd99994ea6c4672ab,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s16/afraid,qwen3.6-35b,Qwen3.6-35B,S16,wf036,afraid,ci_log,local_l4_reward_hack_eval_override_v1,2f55f151ce8003c3114b8913d2c1e37881f055966ada53c72a9c4c5dba1223f4,0357a4daa37c815f80b136385f8e42c4dc697717502b89c6f8f559b2f754dcec,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s16/loving,qwen3.6-35b,Qwen3.6-35B,S16,wf036,loving,ci_log,local_l4_reward_hack_eval_override_v1,52a3a6d7fa5fa4f045ae1e15a8e2fcdff08ef654140fe433b0ac6822b31827c0,41b38147099d90930f952a805da832455d838a381447bc10a5cbe1b97416fe6d,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s16/happy,qwen3.6-35b,Qwen3.6-35B,S16,wf036,happy,ci_log,local_l4_reward_hack_eval_override_v1,85e8581a859c083010b61b3e34e0506efd7f0e0021ec989f6049ea5274976e7b,dea9acaed5d58c70647f52f57965091c5784d38bf40777d1e182028677e1c04b,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s16/angry,qwen3.6-35b,Qwen3.6-35B,S16,wf036,angry,ci_log,local_l4_reward_hack_eval_override_v1,ad9ccf8d274e8787ab2f97fddab75d96775eba2157682c4ed6b450efa47226f9,e84f26f829d82dd17b4595cf99996d3b6a93e666985bd2e2915e2620f71711bc,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s16/guilty,qwen3.6-35b,Qwen3.6-35B,S16,wf036,guilty,ci_log,local_l4_reward_hack_eval_override_v1,06437a75824498b5f6a459b4973913efc9f123bf93ba70f0c9d751fd790f3a9b,7fd720661713900c52662486aa4e78847084f7da8308001fccc72d73a498036d,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s16/anxious,qwen3.6-35b,Qwen3.6-35B,S16,wf036,anxious,ci_log,local_l4_reward_hack_eval_override_v1,def861fbc2de0cfb92962e78aaa03cf75e7be7c23a0cf75e7d5962835a4fdf2c,800302d69acd752a768066df1a953404fbc44ce10d867ee7dc044eb3d4bfd57f,727cca724316ed57b661b8ff6c0b012ac80ca8449f21a1114483d04b4d2e0d17,pass
qwen3.6-35b/s17/desperate,qwen3.6-35b,Qwen3.6-35B,S17,wf037,desperate,ci_log,local_l4_reward_hack_eval_override_v1,c37484faf1a377c1833998a532e683449384de7d5fb40a0a481390f43198f4e6,1feec3aa787e57fe859fd20f7dbd36904d6825a5ba005ceb3394fcfda5172ae8,bccfb56a36b2fe78a32bb4129666104deac1132ca8e15b24bf740a186706e373,pass
qwen3.6-35b/s17/calm,qwen3.6-35b,Qwen3.6-35B,S17,wf037,calm,ci_log,local_l4_reward_hack_eval_override_v1,eb039802aab06ee4b6d1ad611a596fb8be28d968ca2fcf43faedf6d0fdac16e9,809be495313d39a61012351d2a0346e1376be47880650d6a0e70f97899ca1e3d,bccfb56a36b2fe78a32bb4129666104deac1132ca8e15b24bf740a186706e373,pass
qwen3.6-35b/s17/afraid,qwen3.6-35b,Qwen3.6-35B,S17,wf037,afraid,ci_log,local_l4_reward_hack_eval_override_v1,7926f3772abf79196514ad4e0822c466967c4d57224c0c1df246184a842123a8,ea443ef2c369f40df77b2180d504f3edcf3bb65f51a50d0c6b2e0d365cdf798b,bccfb56a36b2fe78a32bb4129666104deac1132ca8e15b24bf740a186706e373,pass
qwen3.6-35b/s17/loving,qwen3.6-35b,Qwen3.6-35B,S17,wf037,loving,ci_log,local_l4_reward_hack_eval_override_v1,2f73187965cdcbe9f92a669896fb7c07ceed3bb5468bcee5cd965fb147a12272,fc9d4cfe6ca291d647d067a04c093d1765b9f3ef96994b596c9994f8d40b10e1,bccfb56a36b2fe78a32bb4129666104deac1132ca8e15b24bf740a186706e373,pass
qwen3.6-35b/s17/happy,qwen3.6-35b,Qwen3.6-35B,S17,wf037,happy,ci_log,local_l4_reward_hack_eval_override_v1,26bb0ad303bc0e08efbb7305534cf3cf73252cb1ae4031d182692f9af638a27c,f8a0bf6040fd37d506fe2edf88cef8541a1267573f918b129ddffa4cda0cbd80,bccfb56a36b2fe78a32bb4129666104deac1132ca8e15b24bf740a186706e373,pass
qwen3.6-35b/s17/angry,qwen3.6-35b,Qwen3.6-35B,S17,wf037,angry,ci_log,local_l4_reward_hack_eval_override_v1,980030886034ef8d6421ce9a768d0562dbf0890b4bb8c936045710d454d5b45c,929462a78dce2f0159b955b83a2a459693fe705be99f9742d04cc016d278ab78,bccfb56a36b2fe78a32bb4129666104deac1132ca8e15b24bf740a186706e373,pass
qwen3.6-35b/s17/guilty,qwen3.6-35b,Qwen3.6-35B,S17,wf037,guilty,ci_log,local_l4_reward_hack_eval_override_v1,d9e14613e7e35c6a426fb3a7a88cacf50f8208359d707b74fb123a989359ff47,3eb95b8c7e0a9112893fd775ac439c94e872b8d3e7384cc641daafeba66537a4,bccfb56a36b2fe78a32bb4129666104deac1132ca8e15b24bf740a186706e373,pass
